id,day,author,problem,language,ac,len,word,source,token,time,memory,status
13545039,2015-10-11 14:44:00,yoshibo-,"579D - ""Or"" Game",Python 3,Accepted,7,75,"n , m = map ( int , input (). split ()) a = set () for  i  in  map ( int , input (). split ()): 	b = set (); b  =   {( i + j )% m  for  j  in  a } 	a |= b ; a . add ( i % m ) 	 if   0   in  a : print ( 'YES' ); exit () print ( 'NO' )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln lit pln kwd pln pun kwd pun str pun pln pun kwd pun str pun,436 ms,15300 KB,578
64600890,2019-11-09 21:44:00,abhivick07,579B - Finding Team Member,Python 3,Accepted,13,107,"n = int ( input ()) res =[] t =[- 1 ]* 2 * n for  i  in  range ( 2 * n - 1 ):     l = list ( map ( int ,  input (). split ()))      for  j , x  in  enumerate ( l ):         res . append ([ x , i + 1 , j ]) res . sort ( reverse = True ) for  x , i , j  in  res :      if  t [ i ]== t [ j ]==- 1 :         t [ i ]= j + 1         t [ j ]= i + 1 print (* t )",pln pun pln pun pln pun pln pun pln pun lit pun lit pun pln kwd pln kwd pln pun lit pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun kwd pun kwd pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pln pun pln pun pln pun lit kwd pun pln pun,982 ms,33200 KB,579
75677901,2020-04-06 19:47:00,stars_in_the_sky,580B - Kefa and Company,Python 3,Accepted,5,111,"p = lambda : map ( int , input (). split ()); a , b = p (); f =[[* p ()]   for  _  in   "" "" * a ]; f = sorted ( f ); i , j , k , m = 0 , 0 , 0 , 0 while ( j < a ):      if  f [ j ][ 0 ]- f [ i ][ 0 ]< b : k += f [ j ][ 1 ]; m = max ( m , k ); j += 1      else : k -= f [ i ][ 1 ]; i += 1 print ( m )",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun lit pun lit kwd pun pln pun pln pun pln kwd pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun lit pln kwd pun pln pun pln pun pln pun lit pun pln pun lit kwd pun pln pun,654 ms,10300 KB,580
73483168,2020-03-17 15:24:00,chauhan002,581B - Luxurious Houses,Python 3,Accepted,7,71,"a = int ( input ()) l = list ( map ( int , input (). split ())) d , c =[ 0 ]* a , l [- 1 ] for  x  in  range ( 2 , a + 1 ): 	d [- x ]= max ( 0 , c - l [- x ]+ 1 ) 	c = max ( c , l [- x ]) print (* d )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun kwd pln kwd pln pun lit pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun,342 ms,8300 KB,581
32365723,2017-11-17 00:35:00,yugle7,582B - Once Again...,Python 3,Accepted,8,112,"f  =   lambda :  map ( int ,  input (). split ()) n ,  m  =  f () t  =  list ( f ()) s  =   [ 0 ]   *   301 d  =  s [:] for  i  in  t :  d [ i ]   +=   1 for  i  in  t  *  min ( m ,   2   *  n ):  s [ i ]   =  max ( s [: i  +   1 ])   +   1 print ( max ( s )   +  max (( m  -  n  *   2 )   *  max ( d ),   0 ))",pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln lit pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln lit kwd pln kwd pln pun pln pun pln pun pln lit pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln lit kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln lit pun,202 ms,100 KB,582
13369318,2015-10-03 20:08:00,GBH,583B - Robot's Task,Python 3,Accepted,17,96,"n = int ( input ()) a = list ( map ( int , input (). split ())) s = 0 r = 0 i = 0 k = 1 f = 0 while  s != n : 	 if  a [ i ]<= s : 		s += 1 		a [ i ]= 9999 	 if   ( s != n ) and (( i == n - 1 ) or (( i == 0 ) and ( f ))): 		r += 1 		k *=- 1 		f = 1 	i += k print ( r )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pln pun lit pln pun lit pln pun lit pln pun lit kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln pun lit pln pun pln pun lit pln kwd pln pun pln pun pln pun kwd pun pln pun pln pun lit pun kwd pun pln pun lit pun kwd pun pln pun pln pun lit pln pun lit pln pun lit pln pun pln kwd pun pln pun,577 ms,0 KB,583
14798559,2015-12-14 10:41:00,Teejay,584B - Kolya and Tanya,Python 3,Accepted,2,18,n = int ( input ()) print (( 27 ** n - 7 ** n )% 1000000007 ),pln pun pln pun pln pun kwd pun lit pun pln pun lit pun pln pun lit pun,109 ms,400 KB,584
49500561,2019-02-05 17:57:00,r57shell,585B - Phillip and Trains,Python 3,Accepted,36,346,"import  sys   def  minp (): 	 return  sys . stdin . readline (). strip ()   def  mint (): 	 return  int ( minp ())   def  mints (): 	 return  map ( int , minp (). split ())   def  main (): 	n , k  =  mints () 	a  =   [ list ( minp ())   for  i  in  range ( 3 )] 	w  =   [[ False ]*( n + 1 )   for  i  in  range ( 3 )] 	 for  j  in  range ( 3 ): 		 if  a [ j ][ 0 ]   ==   's' : 			a [ j ][ 0 ]   =   '.' 			w [ j ][ 0 ]   =   True 	 for  i  in  range ( n ): 		 for  j  in  range ( 3 ): 			 if  w [ j ][ i ]: 				 if  i * 3 + 1 >= n  or  a [ j ][ i * 3 + 1 ]   ==   '.' : 					 for  z  in  range ( max ( j - 1 , 0 ), min ( j + 2 , 3 )): 						 if   ( i * 3 + 1 >= n  or  a [ z ][ i * 3 + 1 ]   ==   '.' )   and   ( i * 3 + 2 >= n  or  a [ z ][ i * 3 + 2 ]   ==   '.' )   and   ( i * 3 + 3 >= n  or  a [ z ][ i * 3 + 3 ]   ==   '.' ): 							w [ z ][ i + 1 ]   =   True 	can  =  w [ 0 ][ n ]   or  w [ 1 ][ n ]   or  w [ 2 ][ n ] 	 #print(w) 	 if  can : 		 print ( ""YES"" ) 	 else : 		 print ( ""NO"" )   t  =  mint () for  i  in  range ( t ): 	main ()",kwd pln pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun lit pun pln pun pln pun kwd pun pln pun lit pun pln kwd pln kwd pln pun lit pun pln kwd pln kwd pln pun lit pun pln kwd pln pun pln pun lit pun pln pun pln str pun pln pun pln pun lit pun pln pun pln str pln pun pln pun lit pun pln pun pln kwd pln kwd pln kwd pln pun pln pun pln kwd pln kwd pln pun lit pun pln kwd pln pun pln pun pln pun pln kwd pln pun lit pun lit pun pln kwd pln pun pln pun pln pun lit pun lit pun pln pun pln str pun pln kwd pln kwd pln pun pln pun pln pun lit pun lit pun pln pun pln pun lit pun lit pun pln kwd pln pun pln pun lit pun lit pun pln kwd pln pun pln pun pln pun lit pun lit pun pln pun pln str pun pln kwd pln pun pln pun lit pun lit pun pln kwd pln pun pln pun pln pun lit pun lit pun pln pun pln str pun pln kwd pln pun pln pun lit pun lit pun pln kwd pln pun pln pun pln pun lit pun lit pun pln pun pln str pun pln pun pln pun pln pun lit pun pln pun pln kwd pln pun pln pun lit pun pln pun pln kwd pln pun lit pun pln pun pln kwd pln pun lit pun pln pun pln com pln kwd pln pun pln kwd pun str pun pln kwd pun pln kwd pun str pun pln pln pun pln pun kwd pln kwd pln pun pln pun pln pun,109 ms,300 KB,585
20471402,2016-09-09 06:20:00,Amores,586B - Laurenty and Shop,Python 3,Accepted,6,77,"I = lambda : list ( map ( int , input (). split ())) R = range ( I ()[ 0 ]) a = I () b = I () c = I () print ( min ( c [ i ]+ c [ j ]+ sum ( a [: i ]+ a [: j ]+ b [ i :]+ b [ j :]) for  i  in  R  for  j  in  R  if  i != j ))",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln kwd pln kwd pln kwd pln pun pln pun,62 ms,0 KB,586
45117965,2018-10-31 02:59:00,leas,588B - Duff in Love,Python 3,Accepted,5,35,"n = int ( input ()) for  i  in  range ( 2 ,   10 ** 6 ): 	 while  n %( i * i )== 0 : 		n //=  i print ( n )",pln pun pln pun pln pun kwd pln kwd pln pun lit pun pln lit pun lit pun pln kwd pln pun pln pun pln pun lit pun pln pun pln kwd pun pln pun,373 ms,0 KB,588
13972388,2015-10-31 17:27:00,pro100leo,590B - Chip 'n Dale Rescue Rangers,Python 3,Accepted,22,169,"x ,  y ,  a ,  b  =  map ( int ,  input (). split ()) a  -=  x b  -=  y v ,  t  =  map ( int ,  input (). split ()) vx ,  vy  =  map ( int ,  input (). split ()) ux ,  uy  =  map ( int ,  input (). split ())     def  ok ( T ):     U  =  max ( 0 ,  T - t )     V  =  min ( t ,  T )     X  =  a  -  U  *  ux  -  V  *  vx     Y  =  b  -  U  *  uy  -  V  *  vy      return  X * X  +  Y * Y  <=   (( U + V )* v )** 2   l  =   0 r  =   1e9 while  r - l  >   1e-6 :     m  =   ( l + r )/ 2      if  ok ( m ):  r  =  m      else :  l  =  m print ( r )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln kwd pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun pln pun pln pun pln pun pln pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pln pln pun pln lit pln pun pln lit kwd pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun lit pln kwd pln pun pln pun pln pun pln pln kwd pun pln pun pln kwd pun pln pun,77 ms,0 KB,590
56000833,2019-06-24 15:56:00,cs1g,591B - Rebranding,Python 3,Accepted,8,70,"_ ,  m  =  map ( int ,  input (). split ()) s  =  input () old  =   'abcdefghijklmnopqrstuvwxyz' new  =  old for  _  in  range ( m ): 	x ,  y  =  input (). split () 	new  =  new . translate ( '' . maketrans ( x + y ,  y + x )) print ( s . translate ( '' . maketrans ( old ,  new )))",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln str pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun str pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun str pun pln pun pln pun pln pun,889 ms,900 KB,591
13974749,2015-10-31 19:40:00,* minimario,592B - The Monster and the Squirrel,Python 3,Accepted,1,10,print (( int ( input ())- 2 )** 2 ),kwd pun pln pun pln pun lit pun lit pun,62 ms,0 KB,592
14066659,2015-11-04 20:10:00,HACKorithm,593B - Anton and Lines,Python 3,Accepted,16,105,"n = int ( input ()) l , r = map ( int , input (). split ()) i = 0 s =[] while  i < n : 	k , b = map ( int , input (). split ()) 	s . append ([ l * k + b , r * k + b ]) 	i += 1 s . sort ()   y = 0 i = 1 while  i < n : 	 if  s [ i - 1 ][ 1 ]> s [ i ][ 1 ]: y = 1 	i += 1 print ([ ""NO"" , ""YES"" ][ y ])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pln pun kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pln pun pln pun pln pln pun lit pln pun lit kwd pln pun pln pun pln kwd pln pun pln pun lit pun lit pun pln pun pln pun lit pun pln pun lit pln pun lit kwd pun str pun str pun pln pun,623 ms,11600 KB,593
14160306,2015-11-08 22:26:00,Tawara,595B - Pasha and Phone,Python 3,Accepted,11,140,"p  =   10 ** 9 + 7 n , k  =  map ( int , input (). split ()) a  =  list ( map ( int , input (). split ())) b  =  list ( map ( int , input (). split ())) ans  =   1 for  i  in  range ( n // k ): 	cnt  =   ( 10 ** k - 1 )// a [ i ]   -   ( 10 **( k - 1 )*( b [ i ]+ 1 )- 1 )// a [ i ] 	 if  b [ i ]   !=   0 : 		cnt  +=   ( 10 **( k - 1 )* b [ i ]- 1 )// a [ i ]   +   1 	ans  =  ans  *  cnt  %  p print   ( ans )",pln pun pln lit pun lit pun lit pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun lit pun pln pun lit pun pln pun pln pun pln pun pln pun lit pun pln pun lit pun pln pun pln pun lit pun lit pun pln pun pln pun pln kwd pln pun pln pun pln pun pln lit pun pln pun pln pun lit pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln pun pln lit pln pun pln pun pln pun pln kwd pln pun pln pun,249 ms,2300 KB,595
79609890,2020-05-10 05:29:00,coderemite,596B - Wilbur and Array,Python 3,Accepted,5,35,"r = c = 0 for  x  in  map ( int ,[* open ( 0 )][ 1 ]. split ()):   r += abs ( x - c )   c = x print ( r )",pln pun pln pun lit kwd pln kwd pln pun pln pun pln pun lit pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun,233 ms,19700 KB,596
32523085,2017-11-21 14:17:00,yugle7,597B - Restaurant,Python 3,Accepted,5,68,"s  =  d  =   0 t  =   [ list ( map ( int ,  input (). split ()))   for  i  in  range ( int ( input ()))] for  l ,  r  in  sorted ( t ,  key = lambda  q :  q [ 1 ]):      if  l  >  d :  s ,  d  =  s  +   1 ,  r print ( s )",pln pun pln pun pln lit pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun kwd pln pun pln kwd pln pun pln pun pln pun kwd pln pun pln pun lit pun pln kwd pln pun pln pun pln pun pln pun pln pun pln lit pun pln kwd pun pln pun,2152 ms,56700 KB,597
20313421,2016-09-01 03:27:00,Amores,598B - Queries on a String,Python 3,Accepted,4,71,"R = input s = R () for  _  in   '1' * int ( R ()): l , r , k = map ( int , R (). split ()); l -= 1 ; a = s [ l : r ]; k %= len ( a ); s = s [: l ]+ a [- k :]+ a [:- k ]+ s [ r :] print ( s )",pln pun pln pln pun pln pun kwd pln kwd pln str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun,77 ms,1700 KB,598
27807576,2017-06-15 20:32:00,YazanRi,599B - Spongebob and Joke,Python 3,Accepted,13,135,"n , m = map ( int , input (). split ()) f = list ( map ( int , input (). split ())) b = list ( map ( int , input (). split ())) a =[- 1 ]* 100050 for  i  in  range ( n ):    if  a [ f [ i ]]==- 1 : a [ f [ i ]]= i    else   : a [ f [ i ]]=- 2 for  i  in  b :    if  a [ i ]==- 1 : exit ( print ( 'Impossible' )) for  i  in  b :    if  a [ i ]==- 2 : exit ( print ( 'Ambiguity' )) print ( 'Possible' ) for  i  in  b : print ( a [ i ]+ 1 , end = ' ' )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit kwd pln kwd pln pun pln pun pln kwd pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pln kwd pln pun pln pun pln pun pln pun lit kwd pln kwd pln pun pln kwd pln pun pln pun lit pun pln pun kwd pun str pun kwd pln kwd pln pun pln kwd pln pun pln pun lit pun pln pun kwd pun str pun kwd pun str pun kwd pln kwd pln pun kwd pun pln pun pln pun lit pun pln pun str pun,483 ms,9900 KB,599
20541054,2016-09-12 01:36:00,Amores,600B - Queries about less or equal elements,Python 3,Accepted,5,42,"from  bisect  import   * I = lambda : map ( int , input (). split ()) I () l = sorted ( I ()) for  e  in  I (): print ( bisect_right ( l , e ), end = ' ' )",kwd pln kwd pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun kwd pun pln pun pln pun pln pun pln pun str pun,1247 ms,17500 KB,600
56815816,2019-07-10 22:04:00,Desktop9,602B - Approximating a Constant Range,Python 3,Accepted,15,93,"n  =  int ( input ()) a  =  list ( map ( int , input (). split ())) maxx  =   1 aa = 0 bb = 0 l = 0 for  i  in  range ( 1 , n ):     tmp  =  a [ i ]- a [ i - 1 ]      if  tmp != 0 :          if  tmp == aa :             l  =  bb + 1         bb  =  i - 1         aa  =  tmp     maxx  =  max ( maxx , i - l + 1 ) print ( maxx )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pln pun lit pln pun lit pln pun lit kwd pln kwd pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln kwd pln pun lit pun pln kwd pln pun pln pun pln pun pln pun lit pln pun pln pun lit pln pun pln pln pun pln pun pln pun pln pun pln pun lit pun kwd pun pln pun,218 ms,7500 KB,602
14651049,2015-12-04 19:15:00,hjx1212,604D - Moodular Arithmetic,Python 3,Accepted,15,93,"n  =  int ( input ()) a  =  list ( map ( int , input (). split ())) maxx  =   1 aa = 0 bb = 0 l = 0 for  i  in  range ( 1 , n ):     tmp  =  a [ i ]- a [ i - 1 ]      if  tmp != 0 :          if  tmp == aa :             l  =  bb + 1         bb  =  i - 1         aa  =  tmp     maxx  =  max ( maxx , i - l + 1 ) print ( maxx )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pln pun lit pln pun lit pln pun lit kwd pln kwd pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln kwd pln pun lit pun pln kwd pln pun pln pun pln pun pln pun lit pln pun pln pun lit pln pun pln pln pun pln pun pln pun pln pun pln pun lit pun kwd pun pln pun,312 ms,0 KB,603
20603830,2016-09-14 06:05:00,Amores,604B - More Cowbell,Python 3,Accepted,5,64,"I = lambda : list ( map ( int , input (). split ())) n , k = I () a = I () n -= k print ([ a [- 1 ], max ([ a [ i ]+ a [ n * 2 - i - 1 ] for  i  in  range ( n )]+[ a [- 1 ]])][ n > 0 ])",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun lit pun kwd pln kwd pln pun pln pun pln pun lit pun pln pun lit pun,140 ms,7200 KB,604
30610766,2017-09-22 12:49:00,yugle7,605B - Lazy Student,Python 3,Accepted,24,191,"f  =   lambda :  map ( int ,  input (). split ()) n ,  m  =  f () p  =   [] for  i  in  range ( m ):     a ,  b  =  f ()     p . append (( a ,   1   -  b ,  i )) p . sort () k  =  j  =   0 s  =   [ 0 ]   *  m u ,  v  =   1 ,   3 for  a ,  b ,  i  in  p :      if   not  b :         k  +=  j         s [ i ]   =   ( j  +   1 ,  j  +   2 )         j  +=   1      elif  k :         k  -=   1         s [ i ]   =   ( u ,  v )          if  v  -  u  -   2 :  u  +=   1          else :  u ,  v  =   1 ,  v  +   1      else :          print (- 1 )         exit ( 0 ) for  x ,  y  in  s :   print ( x ,  y )",pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pln pun pln pun lit pun pln pun pln pln pun pln pun pln lit pun pln lit kwd pln pun pln pun pln kwd pln pun pln kwd pln kwd pln pun pln pun pln pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln lit pun pln pun pln lit pln kwd pln pun pln pun pln lit pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln lit pun pln pun pln lit pln kwd pun pln pun pln pun pln lit pun pln pun pln lit pln kwd pun pln kwd pun lit pun pln pun lit pun kwd pln pun pln kwd pln pun pln kwd pun pln pun pln pun,1154 ms,16700 KB,605
31433056,2017-10-16 23:58:00,yugle7,606B - Testing Robots,Python 3,Accepted,11,169,"n ,  m ,  x ,  y  =  map ( int ,  input (). split ()) s ,  t  =   [ 1 ],   [[ 1 ]   *   ( m  +   1 )   for  i  in  range ( n  +   1 )] for  d  in  input ():     t [ x ][ y ]   =   0      if  d  ==   'U' :  x  =  max ( x  -   1 ,   1 )      elif  d  ==   'D' :  x  =  min ( x  +   1 ,  n )      elif  d  ==   'L' :  y  =  max ( y  -   1 ,   1 )      else :  y  =  min ( y  +   1 ,  m )     s . append ( t [ x ][ y ]) s [- 1 ]   +=  n  *  m  -  sum ( s ) print ( ' ' . join ( map ( str ,  s )))",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun lit pun pln pun pln pun pln pun pln lit pun pln kwd pln kwd pln pun pln pun pln lit pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln lit pln kwd pln pun pln str pun pln pun pln pun pln pun pln lit pun pln lit pun pln kwd pln pun pln str pun pln pun pln pun pln pun pln lit pun pln pun pln kwd pln pun pln str pun pln pun pln pun pln pun pln lit pun pln lit pun pln kwd pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun kwd pun str pun pln pun pln pun pln pun pln pun,187 ms,11300 KB,606
14994462,2015-12-24 22:38:00,lavafalls,608B - Hamming Distance Sum,Python 3,Accepted,8,105,"a , b , c , d , e = input (), input (),[ 0 ], 0 , 0 for  i  in  range ( len ( b )): d += int ( b [ i ]); c . append ( d ) for  i  in  range ( len ( a )):     nOO = c [ len ( b )-( len ( a )- i )+ 1 ]- c [ i ]     nOZ = len ( b )- len ( a )+ 1 - nOO      if  a [ i ]== '0' : e += nOO      else : e += nOZ print ( e )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pln kwd pln pun pln pun str pun pln pun pln pln kwd pun pln pun pln kwd pun pln pun,343 ms,7100 KB,608
69835580,2020-01-30 14:43:00,cs1g,609B - Книга - лучший подарок,Python 3,Accepted,7,53,"from  collections  import   Counter   I  =   lambda :  map ( int ,  input (). split ())   n ,  _  =  I ()   print ( sum ( v *( n - v )   for  v  in   Counter ( I ()). values ())   //   2 )",kwd pln kwd pln typ pln pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pln pun pln pun pln pun pln kwd pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln typ pun pln pun pln pun pln pun pln lit pun,171 ms,3400 KB,609
15602678,2016-01-27 02:09:00,lavafalls,610B - Vika and Squares,Python 3,Accepted,5,88,"a , b = int ( input ()), list ( map ( int , input (). split ())); d , s , c , e = 0 , 0 , b . index ( min ( b )), min ( b ) for  i  in  range ( a ):      if  b [ i ]== e : d = max ( d , s ); s = 0      else : s += 1 print ( e * a + max ( s + c , d ))",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pln kwd pun pln pun lit kwd pun pln pun pln pun pln pun pln pun pln pun pln pun,233 ms,18200 KB,610
20447935,2016-09-08 04:05:00,Amores,611B - New Year and Old Property,Python 3,Accepted,2,61,"a , b = map ( int , input (). split ()) print ( sum ( a <= int ( t , 2 )<= b  for  x  in  range ( 70 )   for  t  in   [ '1' * i + '0' + '1' *( x - i ) for  i  in  range ( 1 , x + 1 )]))",pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun lit pun pln kwd pln kwd pln pun lit pun pln kwd pln kwd pln pun str pun pln pun str pun str pun pln pun pln pun kwd pln kwd pln pun lit pun pln pun lit pun,77 ms,0 KB,611
29491973,2017-08-16 00:02:00,Qumeric,612B - HDD is Outdated Technology,Python 3,Accepted,5,53,"n = int ( input ()) s ={} for  a , b  in  enumerate ( map ( int , input (). split ())):  s [ b ]= a print ( sum ([ abs ( s [ i ]- s [ i + 1 ]) for  i  in  range ( 1 , n )]))",pln pun pln pun pln pun pln pun kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun kwd pln kwd pln pun lit pun pln pun,265 ms,28300 KB,612
