10,100,11,20,abs,add,all,and,ans,any,append,bin,break,count,def,elif,else,enumerate,exec,exit,find,for,from,gcd,if,import,in,index,int,join,key,lambda,len,list,map,math,max,min,no,not,open,or,ord,pop,range,re,replace,return,sep,set,sorted,split,str,strip,sum,sys,while,yes,yneos,zip
0.0,0.0,0.0,0.0,0.0,0.0,0.5305295709216202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5292731975476269,0.0,0.0,0.0,0.0,0.5136253868634564,0.0,0.1314811659592442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23358950555569524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3205399578789525,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5582417225692814,0.0,0.20023990080101703,0.0,0.0,0.2395673507325672,0.0,0.1943198654134903,0.0,0.298459575329378,0.0,0.0,0.0,0.0,0.0,0.19356796233868687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26512171580210464,0.0,0.0,0.0,0.0,0.0,0.43921577481806817,0.17610598638901298,0.0,0.0,0.36380959587133405,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4844727854639458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5685876216296942,0.0,0.0,0.0,0.11806034195270265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6542598813409732,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31986840383195236,0.0,0.0,0.0,0.0,0.0,0.4149056037351045,0.0,0.0,0.7635764675915788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3774765189512776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36242893600164255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5156538077639724,0.0,0.0,0.0,0.0,0.5004086504428592,0.0,0.09607339487944246,0.0,0.0,0.0,0.0,0.0,0.12461809115187863,0.0,0.22199924384292366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34136808330255286,0.0,0.0,0.0,0.0,0.0,0.0,0.11337615790891316,0.0,0.0,0.23421880786705396,0.0,0.0,0.0,0.0,0.3066747428430502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5047582001658681,0.28987365893270833,0.0,0.0,0.0,0.0,0.2843542725641065,0.0,0.0,0.4536025668887621,0.0,0.45991236639458916,0.0,0.07063881465272412,0.0,0.0,0.0,0.1690624928258619,0.0,0.0,0.0,0.0,0.3372520444108668,0.0,0.0,0.0,0.0,0.0,0.0,0.12549695363125207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25220319956730924,0.0,0.0,0.0,0.0,0.24474688411612647,0.0,0.3759113919776132,0.0,0.0,0.0,0.0,0.4864198752875169,0.24379985827127065,0.0,0.43431402041996475,0.4486799717869266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2218064084760099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3255597721999069,0.0,0.0,0.0,0.0,0.0,0.0,0.35696067629198325,0.0,0.0,0.0,0.5121635844887952,0.0,0.0,0.0,0.0,0.49702161462041616,0.0,0.0,0.0,0.0,0.0,0.4567593703490976,0.0,0.0,0.0,0.2204966331450754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3592820958947717,0.0,0.0,0.0,0.0,0.34866002350413744,0.0,0.1785045193877393,0.0,0.0,0.0,0.0,0.23098035311473938,0.3473109152018239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15856560945072534,0.0,0.0,0.0,0.0,0.0,0.0,0.10532654020894547,0.0,0.0,0.6527683722794716,0.0,0.0,0.0,0.0,0.2849010782238474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835046176536534,0.0,0.0,0.0,0.0,0.23130369854465,0.0,0.17763187385101517,0.0,0.0,0.44019141746735535,0.0,0.4597023435291068,0.23040868988571,0.0,0.41045850130320516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20962327192310112,0.0,0.0,0.43305147886970485,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.15102884696164748,0.18738058018126916,0.0,0.24794969696484342,0.7495223207250766,0.0,0.30205769392329496,0.0,0.0,0.0,0.17318602783034168,0.0,0.09082766075678775,0.0,0.0,0.0,0.0,0.1781964839322734,0.0,0.0,0.1421297133912563,0.0,0.17292815585883808,0.0,0.08853454732192335,0.1319116535074928,0.0,0.0,0.1059465064995706,0.0,0.05741967535392347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0786452606449196,0.0,0.0,0.17671843698180445,0.0,0.1392262370365582,0.0,0.1044795682525878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15028407519664955,0.0,0.0,0.0,0.0,0.0,0.19493549285973294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6361430210956865,0.0,0.0,0.0,0.0,0.0,0.0,0.4423187727012492,0.17735015049766087,0.0,0.0,0.36637985967011794,0.0,0.41641773850269187,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3327676398471193,0.0,0.0,0.0,0.0,0.42758324606685766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3188712555439853,0.0,0.0,0.19074905053851285,0.0,0.309443918088593,0.0,0.11882019908831284,0.0,0.0,0.2944495868140552,0.28437678569059477,0.30750069115020084,0.15412327647266405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21109602544650125,0.0,0.0,0.0,0.0,0.0,0.0,0.14021964844179383,0.0,0.0,0.0,0.0,0.3292354065329334,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49108746880605725,0.0,0.0,0.19584595512549619,0.0,0.47656860826890685,0.0,0.2439902616862972,0.0,0.0,0.3023174186351362,0.2919754675153587,0.0,0.1582415231040192,0.0,0.0,0.0,0.0,0.0,0.0,0.35065853284267856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1439663835752611,0.0,0.0,0.2974138068871513,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3655406593371176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15595255035886965,0.0,0.0,0.0,0.0,0.15134185781854026,0.0,0.11622441822395586,0.0,0.5221510400806065,0.5760339098289535,0.0,0.0,0.15075625424168473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20648435985765157,0.0,0.0,0.0,0.0,0.0,0.34207378233168223,0.137156368940288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26022485098601805,0.0,0.0,0.0,0.0,0.17017999836590816,0.0,0.0,0.2036036334072443,0.0,0.16514867539508546,0.0,0.2536549900327619,0.37793211992131204,0.0,0.0,0.0,0.0,0.4935289427738659,0.0,0.2930635273944442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2253217914186051,0.0,0.0,0.0,0.0,0.0,0.0,0.29933810750026757,0.39697540048858015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8025857968628514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19441799413527627,0.0,0.0,0.0,0.0,0.0,0.2521821920118232,0.0,0.4492466175640964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22943256279300905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2301515719618989,0.0,0.0,0.5703410345106221,0.0,0.0,0.29853269585702097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6773862148217811,0.27160173738505317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8612505192150671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5081806205984025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4168926667303773,0.0,0.0,0.0,0.0,0.404567354292789,0.0,0.15534567258141635,0.0,0.0,0.0,0.37179455495452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2759872000204048,0.0,0.0,0.0,0.0,0.48858200753612824,0.0,0.0,0.0,0.0,0.0,0.0,0.43044277031938777,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3916412771709786,0.0,0.0,0.0,0.0,0.12806138932626465,0.0,0.0,0.4596385782648558,0.0,0.12427529098345387,0.0,0.09543839095382972,0.0,0.0,0.2365068818111206,0.4568324756089719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5486495390010954,0.0,0.0,0.16955589335773466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4959431385318576,0.0,0.0,0.0,0.0,0.0,0.0,0.26974134155671536,0.0,0.0,0.0,0.0,0.3528070504519659,0.0,0.0,0.21104947130526985,0.0,0.34237641092762816,0.0,0.1314656095387076,0.0,0.0,0.32578631163678873,0.0,0.34022637654047916,0.1705258082468109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1551424900239617,0.0,0.0,0.3205020326419258,0.0,0.0,0.0,0.0,0.0
0.2718329131366454,0.0,0.0,0.0,0.0,0.0,0.0,0.2323337172518637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22263145586914374,0.0,0.0,0.13317832224983384,0.0,0.21604942056124754,0.0,0.16591720608095786,0.0,0.0,0.20558058794182663,0.5956436967547681,0.0,0.2152134369458625,0.0,0.19169455985563763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29476859175136055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4044921100339885,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24691870646449282,0.0,0.26844397739687514,0.0,0.0,0.0,0.0,0.0,0.0,0.552420694720006,0.0,0.0,0.11015283983071499,0.0,0.536088534903395,0.0,0.06861571432139844,0.0,0.0,0.17003732434306512,0.0,0.17757401300020284,0.08900236483248251,0.0,0.15855208108558225,0.16379656175835344,0.0,0.0,0.0,0.0,0.0,0.0,0.12190271256534597,0.0,0.0,0.273919326501485,0.0,0.0,0.2019509951865952,0.0809733649122912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2925796018346,0.0,0.0,0.0,0.167751724539037,0.0,0.0,0.0,0.0,0.0,0.0,0.40274490774742455,0.0,0.0,0.1376699080654425,0.12941700451951638,0.3908378697571279,0.15212411503228312,0.0428782367163156,0.0,0.0,0.0,0.10262207290532668,0.0,0.055617936872646254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36300174863212786,0.45706498146368246,0.0,0.0,0.0,0.0,0.0,0.0,0.050600582428725845,0.0,0.0,0.0,0.3921135673067767,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6225695686574417,0.0,0.0,0.0,0.44662827456156884,0.0,0.0,0.2671734056772696,0.0,0.4334238373844752,0.0,0.16642597781773077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29567247587473633,0.0,0.0,0.0,0.0,0.0,0.0,0.19639920047465512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5566606201683097,0.3196802958305853,0.0,0.0,0.0,0.0,0.20906224757521388,0.0,0.0,0.2501224211030756,0.0,0.20288138202898578,0.0,0.15580468572721823,0.0,0.0,0.0,0.3728931281263748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44783953367257934,0.0,0.0,0.2768026830060414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16835098136346774,0.4817120852694583,0.0,0.0,0.37868227525178866,0.16337373275712244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36063051010686215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058716182408067,0.0,0.0,0.0,0.4307126091950183,0.4004934561883307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442379644737385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19732406947034564,0.0,0.0,0.0,0.36874760560837555,0.0,0.0,0.0,0.0,0.6362001548254165,0.3188716486696108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29010589119183655,0.0,0.0,0.0,0.0,0.34058397694454146,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33475561874163123,0.0,0.0,0.0,0.0,0.32485866463210444,0.0,0.2494782993026807,0.0,0.0,0.0,0.0,0.0,0.32360165352676196,0.0,0.5764758689948681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4432232719859881,0.0,0.0,0.0,0.0,0.0,0.0,0.29440919717764813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6672440050050443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23825052685894124,0.0,0.0,0.0,0.0,0.0,0.3090379590556523,0.0,0.0,0.5687416872732407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2811593093898363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48205795793527223,0.0,0.0,0.0,0.0,0.0,0.0,0.2621892515066992,0.0,0.0,0.0,0.0,0.34292932611087296,0.0,0.0,0.20514060838085763,0.0,0.49918607802165843,0.0,0.12778489780209815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33070087993622893,0.0,0.0,0.0,0.0,0.0,0.22702271368911991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358208220965458,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3259112020778487,0.0,0.0,0.0,0.0,0.0,0.42274379851904514,0.0,0.7530913268133341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38460762167746054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49536902231206065,0.0,0.0,0.0,0.0,0.0,0.6425498136478429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5845846976398846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49536902231206065,0.0,0.0,0.0,0.0,0.0,0.6425498136478429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5845846976398846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2847037885669303,0.0,0.0,0.0,0.0,0.0,0.3692931088720241,0.0,0.0,0.0,0.0,0.0,0.0,0.8183426019026131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359787767501595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5802314894575126,0.0,0.0,0.0,0.33083103530180674,0.0,0.0,0.0,0.0,0.21635452891498913,0.0,0.0,0.25884691864016995,0.0,0.20995806915694523,0.0,0.4837178846142386,0.0,0.0,0.0,0.0,0.0,0.2091456554727191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28645781234429496,0.0,0.0,0.0,0.0,0.0,0.0,0.19027839891993628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4357553941939104,0.0,0.0,0.0,0.0,0.28497221533941736,0.0,0.0,0.6818824658637478,0.0,0.276547093310678,0.0,0.21237696890240015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3773090297412365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8058794534087965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920796454646449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39715712601793013,0.0,0.0,0.23757972343190606,0.0,0.3854152891960522,0.0,0.14799166736521083,0.0,0.0,0.0,0.0,0.0,0.19196197986527708,0.0,0.0,0.0,0.382994981900759,0.0,0.0,0.4253820672396205,0.0,0.0,0.2629220706554893,0.0,0.0,0.0,0.0,0.0,0.0,0.17464488133740094,0.0,0.0,0.0,0.0,0.0,0.38892454627144224,0.0,0.0
0.544982640478627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32534350418959124,0.0,0.34125373505194095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267001787519907,0.0,0.0,0.0,0.0831595372571601,0.0,0.0,0.0,0.0,0.0,0.10786735294474657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33197941117334695,0.0,0.0,0.0,0.09813652197396616,0.5205857074263321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5538047338423637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6247115004506381,0.17608337501284813,0.0,0.0,0.0,0.0,0.0,0.22840011124012943,0.0,0.0,0.4203388639928025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077958893369221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41112267259995466,0.0,0.0,0.0,0.0,0.39896794838829575,0.0,0.6127824563516672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5443348100394848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1774077719940268,0.0,0.0,0.0,0.0,0.0,0.0,0.24782887588874805,0.0,0.0,0.0,0.0,0.0,0.0,0.5099976580503982,0.0,0.0,0.10169367454588006,0.0,0.4949197231775959,0.0,0.12669276855062417,0.0,0.0,0.15697934205754627,0.0,0.163937252217924,0.0,0.0,0.0,0.15121783758627608,0.0,0.23696739926913007,0.0,0.0,0.0,0.0,0.11254121815589867,0.0,0.0,0.2528837466549033,0.0,0.1992324799595961,0.0,0.07475503156278343,0.0,0.0,0.0,0.0,0.3510492784778574,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5149515550948571,0.0,0.0,0.0,0.0,0.4997271596730233,0.0,0.1918851111017346,0.0,0.0,0.0,0.0,0.0,0.24889675540216627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3409031848686801,0.0,0.0,0.0,0.0,0.0,0.0,0.22644350898538643,0.0,0.0,0.46779966530882205,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45065585310192213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3845313938692698,0.0,0.0,0.230026999949189,0.0,0.37316283320671134,0.0,0.1432869723465888,0.0,0.0,0.3550809553174694,0.0,0.37081946813308786,0.1858594567535651,0.0,0.3310968614505697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16909287345827997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49536902231206065,0.0,0.0,0.0,0.0,0.0,0.6425498136478429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5845846976398846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
